Payment_ID,Order_ID,Payment_Code,Payment_Method,Total_Amount,Payment_Status
476,OR1419,Card,Prepaid Card,4468.82,Paid
477,OR142,Banking,EMI Card,8953.56,Paid
478,OR1420,Banking,IMPS,782.88,Paid
479,OR1421,Banking,EMI Card,11208.82,Cancelled
480,OR1422,Banking,EMI Card,781.76,Cancelled
481,OR1423,Banking,UPI,4354.71,Paid
482,OR1424,Mobile Wallets,Freecharge,2120.46,Paid
483,OR1425,Mobile Wallets,Amazon Pay,27843.28,Failed
484,OR1426,Mobile Wallets,Amazon Pay,66906.00,Paid
485,OR1427,Mobile Wallets,Paytm Wallet,126854.92,Paid
486,OR1428,Mobile Wallets,Amazon Pay,4598.46,Paid
487,OR1429,Cash & COD,Card On Delivery,10608.70,Partially Paid
488,OR143,Mobile Wallets,Paytm Wallet,8926.16,Paid
489,OR1430,Mobile Wallets,Freecharge,6845.27,Cancelled
490,OR1431,Card,Credit Card,12637.58,Paid
491,OR1432,Mobile Wallets,MobiKwik,16826.40,Paid
492,OR1433,Mobile Wallets,PhonePe Wallet,13535.40,Paid
493,OR1434,Card,Credit Card,3098.16,Paid
494,OR1435,Card,Prepaid Card,4718.82,Refunded
495,OR1436,Mobile Wallets,Paytm Wallet,2828.46,Paid
496,OR1437,Card,Prepaid Card,34206.94,Paid
497,OR1438,Card,Debit Card,8248.58,Paid
498,OR1439,Banking,Net Banking,37049.10,Paid
499,OR144,Banking,EMI Card,14601.19,Paid
500,OR1440,Mobile Wallets,Paytm Wallet,125183.10,Cancelled
501,OR1441,Mobile Wallets,Freecharge,11536.86,Paid
502,OR1442,Cash & COD,Cash On Delivery,1001.82,Payment Pending
503,OR1443,Mobile Wallets,Amazon Pay,5189.52,Paid
504,OR1444,Card,Debit Card,27961.96,Refunded
505,OR1445,Mobile Wallets,Paytm Wallet,352.82,Paid
506,OR1446,Mobile Wallets,PhonePe Wallet,15949.56,Paid
507,OR1447,Card,Credit Card,5872.86,Paid
508,OR1448,Mobile Wallets,Freecharge,9929.46,Failed
509,OR1449,Mobile Wallets,Freecharge,6111.81,Refunded
510,OR145,Banking,EMI Card,177954.58,Paid
511,OR1450,Banking,IMPS,588.82,Paid
512,OR1451,Card,Credit Card,11982.58,Cancelled
513,OR1452,Banking,IMPS,3538.82,Paid
514,OR1453,Mobile Wallets,Paytm Wallet,504.00,Paid
515,OR1454,Banking,Net Banking,161573.55,Refunded
516,OR1455,Mobile Wallets,Paytm Wallet,71415.67,Paid
517,OR1456,Mobile Wallets,Freecharge,13802.46,Paid
518,OR1457,Mobile Wallets,MobiKwik,46018.82,Paid
519,OR1458,Mobile Wallets,Amazon Pay,2240.82,Paid
520,OR1459,Mobile Wallets,PhonePe Wallet,225552.28,Paid
521,OR146,Cash & COD,Card On Delivery,33647.43,Payment Pending
522,OR1460,Card,Credit Card,2238.88,Paid
523,OR1461,Card,Debit Card,2828.46,Paid
524,OR1462,Banking,EMI Card,1571.85,Failed
525,OR1463,Card,Prepaid Card,147855.02,Paid
526,OR1464,Mobile Wallets,PhonePe Wallet,252.00,Refunded
527,OR1465,Banking,UPI,3143.98,Refunded
528,OR1466,Card,Credit Card,4253.76,Paid
529,OR1467,Card,Prepaid Card,41248.54,Paid
530,OR1468,Banking,EMI Card,44749.10,Paid
531,OR1469,Cash & COD,Cash On Delivery,11161.16,Payment Pending
532,OR147,Mobile Wallets,PhonePe Wallet,9442.20,Paid
533,OR1470,Card,Credit Card,548.70,Paid
534,OR1471,Banking,EMI Card,36590.22,Paid
535,OR1472,Mobile Wallets,Freecharge,1045.57,Paid
536,OR1473,Cash & COD,Cash On Delivery,221819.94,Refunded
537,OR1474,Card,Debit Card,102563.10,Cancelled
538,OR1475,Mobile Wallets,PhonePe Wallet,50883.28,Paid
539,OR1476,Mobile Wallets,Freecharge,28312.92,Paid
540,OR1477,Banking,UPI,19285.87,Cancelled
541,OR1478,Card,Debit Card,12091.33,Refunded
542,OR1479,Mobile Wallets,Amazon Pay,6298.95,Paid
543,OR148,Mobile Wallets,MobiKwik,249910.08,Paid
544,OR1480,Banking,UPI,13801.28,Cancelled
545,OR1481,Mobile Wallets,Paytm Wallet,457.80,Paid
546,OR1482,Banking,EMI Card,37289.28,Refunded
547,OR1483,Cash & COD,Card On Delivery,11719.68,Payment Pending
548,OR1484,Mobile Wallets,Paytm Wallet,35775.34,Paid
549,OR1485,Mobile Wallets,Freecharge,12655.50,Paid
550,OR1486,Card,Credit Card,2105.11,Refunded
551,OR1487,Mobile Wallets,Paytm Wallet,1885.64,Failed
552,OR1488,Banking,Net Banking,160622.19,Refunded
553,OR1489,Banking,Net Banking,207994.00,Paid
554,OR149,Card,Prepaid Card,9068.64,Refunded
555,OR1490,Mobile Wallets,Paytm Wallet,144.90,Paid
556,OR1491,Mobile Wallets,PhonePe Wallet,19946.41,Cancelled
557,OR1492,Cash & COD,Cash On Delivery,3020.64,Payment Pending
558,OR1493,Mobile Wallets,MobiKwik,4195.52,Paid
559,OR1494,Banking,Net Banking,390.88,Refunded
560,OR1495,Mobile Wallets,PhonePe Wallet,42793.40,Paid
561,OR1496,Banking,EMI Card,7910.28,Paid
562,OR1497,Card,Credit Card,40674.60,Cancelled
563,OR1498,Card,Prepaid Card,45180.11,Paid
564,OR1499,Mobile Wallets,MobiKwik,7406.10,Failed
565,OR15,Mobile Wallets,PhonePe Wallet,65208.64,Paid
566,OR150,Card,Debit Card,36666.14,Paid
567,OR1500,Mobile Wallets,MobiKwik,4091.85,Paid
568,OR1501,Card,Credit Card,26805.35,Paid
569,OR1502,Cash & COD,Card On Delivery,4320.33,Payment Pending
570,OR1503,Mobile Wallets,Paytm Wallet,893.76,Paid
571,OR1504,Cash & COD,Cash On Delivery,191843.57,Partially Paid
572,OR1505,Banking,Net Banking,350.46,Paid
573,OR1506,Cash & COD,Card On Delivery,18816.28,Cancelled
574,OR1507,Card,Credit Card,2388.34,Paid
575,OR1508,Card,Prepaid Card,7547.28,Paid
576,OR1509,Banking,Net Banking,117160.90,Cancelled
577,OR151,Mobile Wallets,Paytm Wallet,27652.59,Paid
578,OR1510,Cash & COD,Cash On Delivery,1004.64,Failed
579,OR1511,Mobile Wallets,Paytm Wallet,13448.46,Paid
580,OR1512,Banking,UPI,3182.46,Refunded
581,OR1513,Banking,IMPS,2319.57,Paid
582,OR1514,Banking,UPI,324498.82,Cancelled
583,OR1515,Banking,Net Banking,950.00,Failed
584,OR1516,Mobile Wallets,Paytm Wallet,44739.22,Failed
585,OR1517,Mobile Wallets,Paytm Wallet,1123.50,Refunded
586,OR1518,Mobile Wallets,Freecharge,16788.80,Failed
587,OR1519,Card,Debit Card,5425.64,Paid
588,OR152,Banking,IMPS,23194.28,Paid
589,OR1520,Banking,IMPS,19619.36,Paid
590,OR1521,Card,Credit Card,38928.20,Cancelled
591,OR1522,Cash & COD,Card On Delivery,101824.22,Payment Pending
592,OR1523,Banking,UPI,3318.82,Paid
593,OR1524,Banking,EMI Card,5525.62,Failed
594,OR1525,Cash & COD,Card On Delivery,212.80,Refunded
595,OR1526,Mobile Wallets,Amazon Pay,1004.64,Paid
596,OR1527,Mobile Wallets,Paytm Wallet,1028.97,Refunded
597,OR1528,Card,Debit Card,14864.46,Paid
598,OR1529,Banking,EMI Card,6717.76,Cancelled
599,OR153,Card,Prepaid Card,204711.12,Refunded
600,OR1530,Cash & COD,Cash On Delivery,18284.10,Refunded
601,OR1531,Mobile Wallets,Amazon Pay,36989.46,Paid
602,OR1532,Cash & COD,Cash On Delivery,25416.22,Cancelled
603,OR1533,Banking,Net Banking,13491.20,Paid
604,OR1534,Card,Debit Card,7506.41,Paid
605,OR1535,Mobile Wallets,Freecharge,161882.73,Failed
606,OR1536,Mobile Wallets,PhonePe Wallet,13808.68,Cancelled
607,OR1537,Cash & COD,Cash On Delivery,17397.42,Failed
608,OR1538,Cash & COD,Card On Delivery,29554.28,Payment Pending
609,OR1539,Mobile Wallets,PhonePe Wallet,14791.34,Paid
610,OR154,Cash & COD,Cash On Delivery,2685.76,Failed
611,OR1540,Banking,Net Banking,123896.46,Paid
612,OR1541,Banking,UPI,771.77,Paid
613,OR1542,Banking,UPI,29185.43,Paid
614,OR1543,Cash & COD,Cash On Delivery,1172.64,Payment Pending
615,OR1544,Mobile Wallets,Amazon Pay,208860.00,Failed
616,OR1545,Banking,UPI,140418.82,Paid
617,OR1546,Banking,EMI Card,296319.24,Paid
618,OR1547,Cash & COD,Cash On Delivery,523.95,Failed
619,OR1548,Card,Debit Card,7076.46,Refunded
620,OR1549,Card,Debit Card,1912.42,Paid
621,OR155,Banking,Net Banking,17883.70,Paid
622,OR1550,Banking,UPI,35246.82,Paid
623,OR1551,Banking,UPI,412997.64,Paid
624,OR1552,Mobile Wallets,Amazon Pay,24171.12,Paid
625,OR1553,Mobile Wallets,Paytm Wallet,21579.40,Paid
626,OR1554,Card,Credit Card,14546.16,Paid
627,OR1555,Banking,Net Banking,76225.86,Paid
628,OR1556,Mobile Wallets,MobiKwik,6045.76,Cancelled
629,OR1557,Card,Prepaid Card,3373.06,Refunded
630,OR1558,Mobile Wallets,Amazon Pay,616548.82,Paid
631,OR1559,Card,Debit Card,334.88,Paid
632,OR156,Mobile Wallets,Amazon Pay,134481.06,Paid
633,OR1560,Mobile Wallets,MobiKwik,44836.46,Paid
634,OR1561,Cash & COD,Card On Delivery,63903.55,Payment Pending
635,OR1562,Mobile Wallets,MobiKwik,17063.10,Paid
636,OR1563,Card,Credit Card,23303.40,Paid
637,OR1564,Cash & COD,Card On Delivery,26199.04,Payment Pending
638,OR1565,Banking,EMI Card,1008.00,Paid
639,OR1566,Banking,IMPS,15118.88,Cancelled
640,OR1567,Card,Prepaid Card,14467.46,Failed
641,OR1568,Mobile Wallets,Freecharge,66301.70,Paid
642,OR1569,Mobile Wallets,Amazon Pay,13802.46,Paid
643,OR157,Mobile Wallets,Freecharge,4476.92,Paid
644,OR1570,Cash & COD,Cash On Delivery,942.82,Payment Pending
645,OR1571,Card,Credit Card,1767.64,Paid
646,OR1572,Mobile Wallets,PhonePe Wallet,74337.64,Paid
647,OR1573,Mobile Wallets,Freecharge,7668.82,Paid
648,OR1574,Cash & COD,Card On Delivery,5739.00,Unpaid
649,OR1575,Banking,IMPS,17155.68,Paid
650,OR1576,Banking,EMI Card,15953.10,Paid
651,OR1577,Banking,EMI Card,43302.46,Paid
652,OR1578,Mobile Wallets,PhonePe Wallet,22651.28,Paid
653,OR1579,Banking,UPI,1554.06,Refunded
654,OR158,Banking,Net Banking,245635.06,Paid
655,OR1580,Cash & COD,Card On Delivery,314376.26,Payment Pending
656,OR1581,Banking,IMPS,57684.27,Paid
657,OR1582,Banking,EMI Card,32500.20,Failed
658,OR1583,Mobile Wallets,MobiKwik,1731.70,Paid
659,OR1584,Mobile Wallets,Paytm Wallet,31358.88,Paid
660,OR1585,Cash & COD,Card On Delivery,185399.18,Payment Pending
661,OR1586,Card,Prepaid Card,128143.28,Paid
662,OR1587,Card,Credit Card,26.00,Failed
663,OR1588,Card,Prepaid Card,102531.86,Paid
664,OR1589,Mobile Wallets,Paytm Wallet,5842.52,Refunded
665,OR159,Card,Credit Card,3333.40,Paid
666,OR1590,Card,Prepaid Card,11037.18,Refunded
667,OR1591,Cash & COD,Card On Delivery,1727.67,Payment Pending
668,OR1592,Mobile Wallets,PhonePe Wallet,22418.82,Paid
669,OR1593,Mobile Wallets,PhonePe Wallet,2157.75,Refunded
670,OR1594,Mobile Wallets,Paytm Wallet,148644.60,Paid
671,OR1595,Cash & COD,Cash On Delivery,5948.58,Payment Pending
672,OR1596,Banking,IMPS,4162.83,Paid
673,OR1597,Mobile Wallets,PhonePe Wallet,55454.10,Refunded
674,OR1598,Banking,UPI,56881.68,Paid
675,OR1599,Mobile Wallets,Amazon Pay,17731.74,Refunded
676,OR16,Banking,UPI,281068.84,Paid
677,OR160,Mobile Wallets,PhonePe Wallet,141.75,Paid
678,OR1600,Banking,UPI,81648.92,Paid
679,OR1601,Mobile Wallets,Amazon Pay,14895.42,Paid
680,OR1602,Card,Credit Card,6232.52,Paid
681,OR1603,Banking,UPI,12707.40,Paid
682,OR1604,Banking,EMI Card,3354.09,Paid
683,OR1605,Mobile Wallets,Amazon Pay,101948.46,Failed
684,OR1606,Banking,IMPS,941.64,Paid
685,OR1607,Card,Prepaid Card,726.88,Paid
686,OR1608,Card,Prepaid Card,8257.64,Paid
687,OR1609,Mobile Wallets,Amazon Pay,235997.64,Paid
688,OR161,Cash & COD,Cash On Delivery,194268.56,Payment Pending
689,OR1610,Card,Debit Card,25043.64,Paid
690,OR1611,Mobile Wallets,PhonePe Wallet,30664.84,Paid
691,OR1612,Card,Debit Card,10952.76,Paid
692,OR1613,Mobile Wallets,MobiKwik,1993.65,Paid
693,OR1614,Mobile Wallets,MobiKwik,140407.02,Paid
694,OR1615,Cash & COD,Card On Delivery,224.00,Payment Pending
695,OR1616,Mobile Wallets,Paytm Wallet,40459.12,Paid
696,OR1617,Banking,IMPS,23202.04,Paid
697,OR1618,Mobile Wallets,MobiKwik,11368.50,Paid
698,OR1619,Mobile Wallets,Amazon Pay,4029.76,Refunded
699,OR162,Card,Credit Card,102475.04,Paid
700,OR1620,Banking,Net Banking,177927.78,Paid
701,OR1621,Mobile Wallets,Paytm Wallet,51793.74,Paid
702,OR1622,Mobile Wallets,MobiKwik,2974.72,Paid
703,OR1623,Mobile Wallets,Amazon Pay,42356.52,Paid
704,OR1624,Mobile Wallets,Paytm Wallet,96965.55,Paid
705,OR1625,Mobile Wallets,MobiKwik,20686.22,Failed
706,OR1626,Mobile Wallets,Paytm Wallet,15097.84,Paid
707,OR1627,Banking,EMI Card,108718.22,Failed
708,OR1628,Mobile Wallets,PhonePe Wallet,17378.46,Cancelled
709,OR1629,Banking,UPI,49932.62,Paid
710,OR163,Mobile Wallets,Paytm Wallet,10881.90,Refunded
711,OR1630,Mobile Wallets,Freecharge,210645.04,Paid
712,OR1631,Cash & COD,Card On Delivery,7329.28,Cancelled
713,OR1632,Banking,IMPS,46082.64,Paid
714,OR1633,Mobile Wallets,Amazon Pay,4118.97,Paid
715,OR1634,Banking,Net Banking,558.88,Cancelled
716,OR1635,Mobile Wallets,Freecharge,20089.96,Refunded
717,OR1636,Card,Credit Card,4621.38,Paid
718,OR1637,Card,Debit Card,9532.82,Paid
719,OR1638,Banking,IMPS,7052.64,Paid
720,OR1639,Card,Prepaid Card,6795.94,Failed
721,OR164,Mobile Wallets,MobiKwik,185136.10,Paid
722,OR1640,Mobile Wallets,Freecharge,133360.06,Refunded
723,OR1641,Banking,IMPS,7587.73,Refunded
724,OR1642,Banking,UPI,14554.63,Refunded
725,OR1643,Card,Debit Card,3773.64,Paid
726,OR1644,Banking,Net Banking,17147.76,Paid
727,OR1645,Cash & COD,Card On Delivery,13433.34,Payment Pending
728,OR1646,Banking,Net Banking,588.82,Paid
729,OR1647,Cash & COD,Cash On Delivery,2798.88,Payment Pending
730,OR1648,Banking,Net Banking,1885.64,Refunded
731,OR1649,Banking,IMPS,4718.82,Refunded
732,OR165,Banking,IMPS,11971.34,Paid
733,OR1650,Banking,IMPS,5762.58,Paid
734,OR1651,Mobile Wallets,Amazon Pay,1341.76,Refunded
735,OR1652,Cash & COD,Card On Delivery,28079.28,Payment Pending
736,OR1653,Banking,Net Banking,62172.04,Paid
737,OR1654,Mobile Wallets,MobiKwik,41747.22,Paid
738,OR1655,Banking,UPI,78288.00,Cancelled
739,OR1656,Mobile Wallets,Paytm Wallet,27261.02,Paid
740,OR1657,Banking,Net Banking,7387.52,Paid
741,OR1658,Mobile Wallets,PhonePe Wallet,223865.35,Paid
742,OR1659,Banking,Net Banking,51564.80,Paid
743,OR166,Mobile Wallets,Amazon Pay,2944.10,Failed
744,OR1660,Mobile Wallets,Amazon Pay,10337.95,Failed
745,OR1661,Cash & COD,Cash On Delivery,78400.00,Payment Pending
746,OR1662,Mobile Wallets,Paytm Wallet,64031.61,Paid
747,OR1663,Card,Prepaid Card,446.88,Failed
748,OR1664,Card,Credit Card,12763.50,Paid
749,OR1665,Mobile Wallets,PhonePe Wallet,76243.46,Failed
750,OR1666,Mobile Wallets,Amazon Pay,3287.92,Paid
751,OR1667,Mobile Wallets,Amazon Pay,22681.86,Paid
752,OR1668,Mobile Wallets,PhonePe Wallet,1498.00,Refunded
753,OR1669,Mobile Wallets,Amazon Pay,120950.90,Paid
754,OR167,Mobile Wallets,Freecharge,7506.10,Paid
755,OR1670,Mobile Wallets,Freecharge,26538.20,Paid
756,OR1671,Mobile Wallets,Amazon Pay,13711.59,Paid
757,OR1672,Banking,EMI Card,3789.57,Paid
758,OR1673,Card,Credit Card,217776.13,Paid
759,OR1674,Card,Prepaid Card,2909.76,Paid
760,OR1675,Banking,UPI,5023.20,Paid
761,OR1676,Cash & COD,Card On Delivery,257316.98,Payment Pending
762,OR1677,Banking,EMI Card,194108.82,Paid
763,OR1678,Banking,EMI Card,11242.13,Paid
764,OR1679,Cash & COD,Cash On Delivery,19286.16,Payment Pending
765,OR168,Banking,Net Banking,166143.53,Failed
766,OR1680,Cash & COD,Cash On Delivery,5937.94,Unpaid
767,OR1681,Mobile Wallets,Paytm Wallet,7419.84,Paid
768,OR1682,Card,Credit Card,69933.44,Paid
769,OR1683,Cash & COD,Cash On Delivery,54277.64,Failed
770,OR1684,Banking,UPI,1331.59,Failed
771,OR1685,Mobile Wallets,Amazon Pay,100058.46,Paid
772,OR1686,Card,Debit Card,6368.46,Refunded
773,OR1687,Banking,EMI Card,12348.22,Paid
774,OR1688,Banking,EMI Card,470.82,Paid
775,OR1689,Card,Prepaid Card,3871.42,Failed
776,OR169,Card,Debit Card,32520.74,Cancelled
777,OR1690,Mobile Wallets,PhonePe Wallet,60157.44,Paid
778,OR1691,Mobile Wallets,PhonePe Wallet,2400.03,Paid
779,OR1692,Mobile Wallets,Paytm Wallet,4481.64,Paid
780,OR1693,Mobile Wallets,Paytm Wallet,14796.14,Paid
781,OR1694,Banking,IMPS,1453.76,Failed
782,OR1695,Mobile Wallets,Freecharge,1643.04,Paid
783,OR1696,Cash & COD,Cash On Delivery,14827.34,Failed
784,OR1697,Cash & COD,Card On Delivery,362845.28,Failed
785,OR1698,Mobile Wallets,PhonePe Wallet,125075.28,Refunded
786,OR1699,Mobile Wallets,Freecharge,1402.38,Cancelled
787,OR17,Cash & COD,Card On Delivery,37413.98,Payment Pending
788,OR170,Mobile Wallets,Amazon Pay,12856.95,Refunded
789,OR1700,Mobile Wallets,Amazon Pay,132794.99,Paid
790,OR1701,Mobile Wallets,PhonePe Wallet,1322.50,Paid
791,OR1702,Card,Debit Card,7089.44,Paid
792,OR1703,Mobile Wallets,PhonePe Wallet,6126.49,Paid
793,OR1704,Cash & COD,Cash On Delivery,11510.22,Payment Pending
794,OR1705,Banking,IMPS,184835.11,Paid
795,OR1706,Cash & COD,Cash On Delivery,16219.10,Payment Pending
796,OR1707,Banking,Net Banking,117.60,Paid
797,OR1708,Card,Credit Card,1454.88,Paid
798,OR1709,Card,Prepaid Card,7143.96,Paid
799,OR171,Mobile Wallets,PhonePe Wallet,15713.67,Refunded
800,OR1710,Banking,Net Banking,2013.76,Paid
801,OR1711,Cash & COD,Card On Delivery,1463.20,Payment Pending
802,OR1712,Banking,IMPS,168836.10,Paid
803,OR1713,Banking,UPI,48606.56,Paid
804,OR1714,Banking,Net Banking,118550.07,Failed
805,OR1715,Banking,UPI,81294.92,Cancelled
806,OR1716,Cash & COD,Cash On Delivery,395.00,Partially Paid
807,OR1717,Cash & COD,Card On Delivery,470.82,Payment Pending
808,OR1718,Banking,Net Banking,4388.96,Paid
809,OR1719,Cash & COD,Cash On Delivery,21707.28,Unpaid
810,OR172,Cash & COD,Card On Delivery,297061.86,Payment Pending
811,OR1720,Mobile Wallets,PhonePe Wallet,2381.24,Cancelled
812,OR1721,Cash & COD,Card On Delivery,5708.64,Unpaid
813,OR1722,Card,Prepaid Card,19370.92,Paid
814,OR1723,Card,Prepaid Card,14972.60,Refunded
815,OR1724,Banking,IMPS,112095.28,Paid
816,OR1725,Card,Prepaid Card,470.82,Refunded
817,OR1726,Banking,IMPS,242460.50,Paid
818,OR1727,Banking,EMI Card,8846.46,Paid
819,OR1728,Mobile Wallets,PhonePe Wallet,4244.46,Failed
820,OR1729,Banking,UPI,1779.46,Paid
821,OR173,Mobile Wallets,MobiKwik,5355.84,Failed
822,OR1730,Cash & COD,Card On Delivery,9627.52,Payment Pending
823,OR1731,Cash & COD,Card On Delivery,11098.28,Payment Pending
824,OR1732,Mobile Wallets,MobiKwik,8973.34,Paid
825,OR1733,Mobile Wallets,PhonePe Wallet,985.41,Refunded
826,OR1734,Cash & COD,Card On Delivery,2014.88,Payment Pending
827,OR1735,Banking,IMPS,70797.64,Paid
828,OR1736,Mobile Wallets,Freecharge,2088.02,Paid
829,OR1737,Mobile Wallets,Paytm Wallet,43924.63,Paid
830,OR1738,Banking,EMI Card,55121.17,Paid
831,OR1739,Mobile Wallets,MobiKwik,646.64,Failed
832,OR174,Cash & COD,Cash On Delivery,267004.16,Payment Pending
833,OR1740,Cash & COD,Card On Delivery,67224.60,Partially Paid
834,OR1741,Banking,Net Banking,16400.37,Paid
835,OR1742,Cash & COD,Cash On Delivery,3279.52,Unpaid
836,OR1743,Card,Credit Card,647.82,Paid
837,OR1744,Card,Debit Card,3405.52,Paid
838,OR1745,Cash & COD,Card On Delivery,1927.88,Payment Pending
839,OR1746,Banking,IMPS,234.82,Paid
840,OR1747,Mobile Wallets,PhonePe Wallet,5663.06,Paid
841,OR1748,Cash & COD,Cash On Delivery,240137.32,Refunded
842,OR1749,Cash & COD,Cash On Delivery,469.35,Cancelled
843,OR175,Card,Prepaid Card,7019.10,Paid
844,OR1750,Banking,UPI,26272.16,Refunded
845,OR1751,Banking,Net Banking,1654.41,Paid
846,OR1752,Card,Credit Card,8377.79,Paid
847,OR1753,Cash & COD,Cash On Delivery,1833.59,Payment Pending
848,OR1754,Card,Debit Card,2541.09,Cancelled
849,OR1755,Mobile Wallets,Freecharge,18088.87,Refunded
850,OR1756,Mobile Wallets,MobiKwik,2210.88,Paid
851,OR1757,Mobile Wallets,PhonePe Wallet,11758.88,Paid
852,OR1758,Mobile Wallets,MobiKwik,1172.64,Paid
853,OR1759,Mobile Wallets,Amazon Pay,4660.92,Failed
854,OR176,Mobile Wallets,PhonePe Wallet,9314.92,Failed
855,OR1760,Cash & COD,Card On Delivery,2948.82,Payment Pending
856,OR1761,Card,Credit Card,11797.64,Paid
857,OR1762,Banking,EMI Card,24872.22,Paid
858,OR1763,Cash & COD,Card On Delivery,29452.04,Payment Pending
859,OR1764,Mobile Wallets,MobiKwik,7895.22,Failed
860,OR1765,Mobile Wallets,PhonePe Wallet,235470.77,Paid
861,OR1766,Card,Debit Card,264429.74,Refunded
862,OR1767,Banking,Net Banking,8491.28,Paid
863,OR1768,Banking,EMI Card,27359.70,Paid
864,OR1769,Card,Credit Card,5996.52,Paid
865,OR177,Mobile Wallets,MobiKwik,73273.28,Paid
866,OR1770,Banking,UPI,2357.64,Failed
867,OR1771,Mobile Wallets,MobiKwik,207758.00,Paid
868,OR1772,Card,Prepaid Card,18638.10,Paid
869,OR1773,Mobile Wallets,PhonePe Wallet,7800.04,Paid
870,OR1774,Mobile Wallets,Freecharge,221.76,Paid
871,OR1775,Banking,Net Banking,2004.82,Paid
872,OR1776,Card,Credit Card,483.00,Paid
873,OR1777,Banking,IMPS,102660.00,Paid
874,OR1778,Banking,UPI,6494.25,Paid
875,OR1779,Mobile Wallets,Freecharge,15456.03,Failed
876,OR178,Card,Credit Card,1252.16,Paid
877,OR1780,Banking,Net Banking,12318.88,Failed
878,OR1781,Mobile Wallets,Amazon Pay,55460.00,Paid
879,OR1782,Banking,UPI,3417.28,Refunded
880,OR1783,Mobile Wallets,Paytm Wallet,15798.96,Paid
881,OR1784,Mobile Wallets,PhonePe Wallet,543.90,Failed
882,OR1785,Card,Prepaid Card,781.76,Failed
883,OR1786,Banking,UPI,1732.59,Cancelled
884,OR1787,Cash & COD,Cash On Delivery,5186.10,Payment Pending
885,OR1788,Banking,UPI,14095.49,Paid
886,OR1789,Banking,EMI Card,13558.20,Paid
887,OR179,Cash & COD,Card On Delivery,13322.04,Partially Paid
888,OR1790,Card,Prepaid Card,15276.13,Paid
889,OR1791,Card,Credit Card,5896.46,Paid
890,OR1792,Mobile Wallets,PhonePe Wallet,3315.27,Failed
891,OR1793,Mobile Wallets,MobiKwik,18448.74,Refunded
892,OR1794,Mobile Wallets,Freecharge,3066.67,Paid
893,OR1795,Banking,UPI,121849.92,Paid
894,OR1796,Mobile Wallets,Freecharge,7327.68,Paid
895,OR1797,Mobile Wallets,Amazon Pay,407440.50,Paid
896,OR1798,Banking,Net Banking,171961.27,Paid
897,OR1799,Banking,IMPS,13553.48,Paid
898,OR18,Mobile Wallets,Freecharge,566.40,Paid
899,OR180,Mobile Wallets,Amazon Pay,471472.12,Paid
900,OR1800,Mobile Wallets,Freecharge,77410.60,Refunded
901,OR1801,Cash & COD,Card On Delivery,50443.74,Payment Pending
902,OR1802,Cash & COD,Card On Delivery,3774.82,Payment Pending
903,OR1803,Cash & COD,Card On Delivery,7921.09,Payment Pending
904,OR1804,Mobile Wallets,MobiKwik,17252.77,Paid
905,OR1805,Mobile Wallets,PhonePe Wallet,24021.18,Paid
906,OR1806,Banking,EMI Card,108805.44,Paid
907,OR1807,Mobile Wallets,Freecharge,1058.46,Paid
908,OR1808,Mobile Wallets,MobiKwik,2712.82,Paid
909,OR1809,Mobile Wallets,PhonePe Wallet,14417.94,Cancelled
910,OR181,Banking,IMPS,12299.44,Paid
911,OR1810,Banking,EMI Card,53037.76,Paid
912,OR1811,Mobile Wallets,MobiKwik,153473.86,Paid
913,OR1812,Card,Debit Card,69422.40,Failed
914,OR1813,Mobile Wallets,PhonePe Wallet,166248.78,Paid
915,OR1814,Mobile Wallets,Amazon Pay,26436.28,Paid
916,OR1815,Banking,UPI,56.00,Paid
917,OR1816,Mobile Wallets,PhonePe Wallet,58264.84,Paid
918,OR1817,Cash & COD,Card On Delivery,116003.62,Payment Pending
919,OR1818,Card,Credit Card,11575.65,Cancelled
920,OR1819,Banking,EMI Card,234.82,Paid
921,OR182,Mobile Wallets,MobiKwik,172229.18,Paid
922,OR1820,Mobile Wallets,MobiKwik,81343.95,Paid
923,OR1821,Mobile Wallets,MobiKwik,604.80,Paid
924,OR1822,Card,Credit Card,72389.42,Paid
925,OR1823,Banking,UPI,14171.85,Paid
926,OR1824,Mobile Wallets,MobiKwik,36722.41,Paid
927,OR1825,Banking,Net Banking,7720.52,Paid
928,OR1826,Card,Prepaid Card,31857.64,Paid
929,OR1827,Card,Debit Card,25715.64,Failed
930,OR1828,Mobile Wallets,Freecharge,44798.88,Paid
