Order_ID,Customer_ID,Order_Date,Order_Total,Order_Status
OR1468,C0098,2025/05/06,44749.10,Delivered
OR1469,C0670,2025/03/19,11161.16,Delivered
OR147,C0750,2023/04/21,9442.20,Partially Shipped
OR1470,C0790,2023/06/13,548.70,Partially Delivered
OR1471,C0821,2025/02/04,36590.22,Pending
OR1472,C0003,2022/04/20,1045.57,Confirmed 
OR1473,C1694,2023/10/13,221819.94,Refunded
OR1474,C0079,2025/03/10,102563.10,Cancelled
OR1475,C0369,2023/06/19,50883.28,Shipped
OR1476,C0478,2022/12/28,28312.92,Confirmed 
OR1477,C0477,2023/09/14,19285.87,Cancelled
OR1478,C0836,2023/08/10,12091.33,Return
OR1479,C1477,2023/07/29,6298.95,Out for Delivery
OR148,C1284,2022/02/16,249910.08,Out for Delivery
OR1480,C0155,2025/01/25,13801.28,Cancelled
OR1481,C0494,2023/01/31,457.80,On Hold
OR1482,C1685,2024/10/29,37289.28,Refunded
OR1483,C1568,2024/08/08,11719.68,Shipped
OR1484,C0019,2024/09/17,35775.34,Partially Delivered
OR1485,C0318,2025/03/04,12655.50,Partially Shipped
OR1486,C0087,2025/01/02,2105.11,Refunded
OR1487,C0417,2025/05/21,1885.64,Failed
OR1488,C0100,2024/08/15,160622.19,Refunded
OR1489,C0431,2022/04/15,207994.00,Processing
OR149,C1737,2023/08/08,9068.64,Return
OR1490,C0126,2023/01/28,144.90,On Hold
OR1491,C0318,2025/06/08,19946.41,Cancelled
OR1492,C0476,2022/11/14,3020.64,On Hold
OR1493,C0038,2023/01/18,4195.52,Processing
OR1494,C1923,2022/05/18,390.88,Refunded
OR1495,C0887,2024/03/15,42793.40,Return
OR1496,C0226,2023/11/25,7910.28,Delivered
OR1497,C0650,2024/11/28,40674.60,Cancelled
OR1498,C0272,2022/10/30,45180.11,Partially Delivered
OR1499,C0716,2024/04/20,7406.10,Failed
OR15,C1225,2023/01/13,65208.64,Processing
OR150,C0684,2024/07/02,36666.14,On Hold
OR1500,C0816,2024/10/05,4091.85,Return
OR1501,C0865,2023/12/01,26805.35,Partially Delivered
OR1502,C0072,2023/12/04,4320.33,Processing
OR1503,C0481,2022/10/01,893.76,Processing
OR1504,C0382,2023/04/30,191843.57,Partially Delivered
OR1505,C0746,2024/03/06,350.46,Processing
OR1506,C0062,2024/05/10,18816.28,Cancelled
OR1507,C0159,2024/06/22,2388.34,Pending
OR1508,C0384,2023/11/17,7547.28,Confirmed 
OR1509,C0320,2025/04/15,117160.90,Cancelled
OR151,C0053,2024/08/02,27652.59,Pending
OR1510,C0961,2022/09/21,1004.64,Failed
OR1511,C0865,2024/06/17,13448.46,Partially Shipped
OR1512,C0351,2022/02/11,3182.46,Refunded
OR1513,C0576,2024/10/03,2319.57,Shipped
OR1514,C0235,2025/04/21,324498.82,Cancelled
OR1515,C0315,2023/03/21,950.00,Failed
OR1516,C1582,2022/01/17,44739.22,Failed
OR1517,C1187,2023/07/12,1123.50,Refunded
OR1518,C0708,2025/05/27,16788.80,Failed
OR1519,C0963,2023/09/24,5425.64,On Hold
OR152,C1480,2025/04/15,23194.28,Partially Shipped
OR1520,C1834,2024/02/02,19619.36,Partially Delivered
OR1521,C0277,2023/03/04,38928.20,Cancelled
OR1522,C1916,2023/08/14,101824.22,On Hold
OR1523,C0349,2023/12/16,3318.82,Shipped
OR1524,C1832,2023/10/03,5525.62,Failed
OR1525,C0047,2024/11/27,212.80,Refunded
OR1526,C0462,2024/01/19,1004.64,Out for Delivery
OR1527,C1717,2022/01/02,1028.97,Refunded
OR1528,C1641,2024/06/15,14864.46,Processing
OR1529,C0170,2025/02/26,6717.76,Cancelled
OR153,C1848,2023/07/13,204711.12,Refunded
OR1530,C0350,2022/10/27,18284.10,Refunded
OR1531,C0998,2025/01/06,36989.46,Confirmed 
OR1532,C0341,2023/01/10,25416.22,Cancelled
OR1533,C1645,2025/04/29,13491.20,Delivered
OR1534,C0590,2022/06/23,7506.41,Shipped
OR1535,C2000,2022/11/30,161882.73,Failed
OR1536,C1606,2024/01/15,13808.68,Cancelled
OR1537,C0389,2024/10/26,17397.42,Failed
OR1538,C0440,2023/06/07,29554.28,Partially Shipped
OR1539,C0704,2024/02/18,14791.34,Partially Shipped
OR154,C1326,2024/12/05,2685.76,Failed
OR1540,C0613,2024/08/15,123896.46,Pending
OR1541,C1604,2024/07/15,771.77,Delivered
OR1542,C0990,2025/04/26,29185.43,Out for Delivery
OR1543,C1580,2024/10/05,1172.64,Partially Shipped
OR1544,C0050,2025/02/06,208860.00,Failed
OR1545,C0690,2024/12/20,140418.82,Shipped
OR1546,C0240,2025/05/28,296319.24,Out for Delivery
OR1547,C0972,2023/06/04,523.95,Failed
OR1548,C0234,2024/11/09,7076.46,Refunded
OR1549,C0300,2023/08/27,1912.42,On Hold
OR155,C0105,2025/05/19,17883.70,Return
OR1550,C0062,2022/06/20,35246.82,On Hold
OR1551,C1817,2023/01/17,412997.64,Shipped
OR1552,C0416,2023/07/05,24171.12,Partially Delivered
OR1553,C0455,2022/04/13,21579.40,Out for Delivery
OR1554,C0313,2023/10/31,14546.16,On Hold
OR1555,C1646,2022/12/23,76225.86,Processing
OR1556,C0170,2024/02/20,6045.76,Cancelled
OR1557,C1280,2025/05/18,3373.06,Refunded
OR1558,C1704,2023/04/20,616548.82,Out for Delivery
OR1559,C0524,2024/09/12,334.88,On Hold
OR156,C0525,2025/02/19,134481.06,Delivered
OR1560,C0830,2024/11/25,44836.46,Shipped
OR1561,C0970,2024/03/25,63903.55,Confirmed 
OR1562,C0141,2022/12/12,17063.10,Out for Delivery
OR1563,C0955,2025/04/05,23303.40,Partially Shipped
OR1564,C0732,2022/05/05,26199.04,Processing
OR1565,C1533,2024/08/30,1008.00,Return
OR1566,C0982,2025/02/28,15118.88,Cancelled
OR1567,C0242,2024/05/07,14467.46,Failed
OR1568,C0407,2022/04/09,66301.70,Delivered
OR1569,C0180,2023/10/02,13802.46,Shipped
OR157,C0568,2025/04/03,4476.92,Partially Shipped
OR1570,C0584,2023/01/14,942.82,Processing
OR1571,C0223,2025/05/20,1767.64,Processing
OR1572,C0282,2023/03/18,74337.64,Delivered
OR1573,C0946,2023/05/29,7668.82,Partially Shipped
OR1574,C1944,2022/09/27,5739.00,Return
OR1575,C1478,2023/05/25,17155.68,Delivered
OR1576,C0918,2023/11/06,15953.10,Confirmed 
OR1577,C0607,2025/04/01,43302.46,Shipped
OR1578,C0781,2023/06/28,22651.28,Partially Delivered
OR1579,C0228,2023/09/02,1554.06,Refunded
OR158,C0031,2025/06/14,245635.06,Partially Shipped
OR1580,C0994,2024/10/19,314376.26,Pending
OR1581,C0286,2024/04/10,57684.27,Shipped
OR1582,C0472,2022/04/01,32500.20,Failed
OR1583,C0823,2025/01/15,1731.70,Return
OR1584,C0974,2024/09/05,31358.88,Processing
OR1585,C0678,2024/06/11,185399.18,Confirmed 
OR1586,C1978,2022/09/13,128143.28,Processing
OR1587,C1774,2022/09/02,26.00,Failed
OR1588,C1502,2022/09/10,102531.86,Confirmed 
OR1589,C0404,2022/03/07,5842.52,Return
OR159,C0229,2022/05/16,3333.40,On Hold
OR1590,C0552,2022/12/27,11037.18,Return
OR1591,C1448,2022/10/14,1727.67,On Hold
OR1592,C0247,2022/12/19,22418.82,Partially Delivered
OR1593,C1883,2024/02/04,2157.75,Refunded
OR1594,C0910,2023/08/26,148644.60,Shipped
OR1595,C0831,2023/06/27,5948.58,Shipped
OR1596,C0058,2024/08/28,4162.83,Return
OR1597,C1840,2024/11/16,55454.10,Return
OR1598,C0800,2024/01/26,56881.68,Return
OR1599,C0051,2022/01/28,17731.74,Refunded
OR16,C0187,2023/08/25,281068.84,Pending
OR160,C1614,2023/05/21,141.75,Confirmed 
OR1600,C0659,2023/10/29,81648.92,Shipped
OR1601,C0178,2025/06/25,14895.42,Delivered
OR1602,C0554,2024/12/20,6232.52,Delivered
OR1603,C0215,2022/04/13,12707.40,Out for Delivery
OR1604,C0011,2022/02/28,3354.09,Confirmed 
OR1605,C0820,2024/06/10,101948.46,Failed
OR1606,C0859,2024/03/04,941.64,Processing
OR1607,C0985,2023/09/03,726.88,On Hold
OR1608,C0134,2023/07/27,8257.64,Out for Delivery
OR1609,C0145,2024/10/25,235997.64,Delivered
OR161,C1730,2022/03/18,194268.56,Out for Delivery
OR1610,C0149,2023/04/28,25043.64,Shipped
OR1611,C1077,2024/02/24,30664.84,Confirmed 
OR1612,C0929,2024/01/08,10952.76,Out for Delivery
OR1613,C1900,2023/12/27,1993.65,Partially Shipped
OR1614,C0361,2022/02/19,140407.02,Processing
OR1615,C1965,2023/06/01,224.00,Out for Delivery
OR1616,C0278,2022/09/07,40459.12,Out for Delivery
OR1617,C1031,2024/02/07,23202.04,Pending
OR1618,C0704,2024/08/07,11368.50,Delivered
OR1619,C0172,2023/06/20,4029.76,Return
OR162,C1177,2023/09/06,102475.04,Out for Delivery
OR1620,C0267,2024/10/29,177927.78,Processing
OR1621,C1859,2022/11/11,51793.74,Processing
OR1622,C0900,2022/06/23,2974.72,Partially Delivered
OR1623,C1103,2022/09/12,42356.52,Partially Delivered
OR1624,C1837,2023/06/12,96965.55,Confirmed 
OR1625,C0416,2022/05/09,20686.22,Failed
OR1626,C0770,2023/04/13,15097.84,Pending
OR1627,C0931,2023/08/12,108718.22,Failed
OR1628,C0778,2022/10/16,17378.46,Cancelled
OR1629,C1406,2025/06/23,49932.62,Processing
OR163,C0570,2022/03/29,10881.90,Return
OR1630,C0673,2024/04/23,210645.04,Partially Shipped
OR1631,C0321,2023/11/24,7329.28,Cancelled
OR1632,C1860,2024/09/14,46082.64,Delivered
OR1633,C0307,2024/02/15,4118.97,Partially Delivered
OR1634,C0221,2022/06/23,558.88,Cancelled
OR1635,C0765,2025/04/07,20089.96,Return
OR1636,C1837,2022/04/25,4621.38,On Hold
OR1637,C0708,2024/09/05,9532.82,Return
OR1638,C0559,2025/02/20,7052.64,On Hold
OR1639,C1371,2022/07/29,6795.94,Failed
OR164,C0009,2023/11/18,185136.10,Partially Shipped
OR1640,C0671,2023/04/03,133360.06,Refunded
OR1641,C0066,2025/02/21,7587.73,Return
OR1642,C0890,2022/10/09,14554.63,Refunded
OR1643,C1436,2022/03/14,3773.64,Shipped
OR1644,C0789,2022/10/01,17147.76,Partially Delivered
OR1645,C0983,2023/11/17,13433.34,Processing
OR1646,C0379,2023/01/17,588.82,Confirmed 
OR1647,C0093,2023/04/09,2798.88,Confirmed 
OR1648,C0470,2024/02/14,1885.64,Return
OR1649,C1107,2024/08/30,4718.82,Return
OR165,C0709,2024/11/26,11971.34,Confirmed 
OR1650,C0254,2024/06/08,5762.58,Shipped
OR1651,C0269,2024/01/28,1341.76,Refunded
OR1652,C1981,2023/08/12,28079.28,On Hold
OR1653,C1058,2022/07/19,62172.04,Out for Delivery
OR1654,C0172,2024/10/03,41747.22,Partially Delivered
OR1655,C0410,2022/01/25,78288.00,Cancelled
OR1656,C0465,2025/01/27,27261.02,Confirmed 
OR1657,C0977,2023/11/27,7387.52,Out for Delivery
OR1658,C0847,2023/03/04,223865.35,Pending
OR1659,C1828,2022/05/04,51564.80,Processing
OR166,C0147,2022/10/28,2944.10,Failed
OR1660,C0604,2023/06/21,10337.95,Failed
OR1661,C0184,2023/07/01,78400.00,Pending
OR1662,C0271,2022/05/01,64031.61,Return
OR1663,C0819,2024/01/20,446.88,Failed
OR1664,C0634,2023/05/16,12763.50,Partially Shipped
OR1665,C0897,2022/12/26,76243.46,Failed
OR1666,C0077,2025/06/02,3287.92,On Hold
OR1667,C0046,2022/06/01,22681.86,Out for Delivery
OR1668,C0017,2024/11/09,1498.00,Return
OR1669,C1937,2024/05/14,120950.90,Out for Delivery
OR167,C1868,2024/04/21,7506.10,Confirmed 
OR1670,C1247,2024/03/07,26538.20,Shipped
OR1671,C0208,2022/06/20,13711.59,Shipped
OR1672,C0382,2023/10/26,3789.57,Return
OR1673,C1920,2022/10/06,217776.13,Partially Shipped
OR1674,C0374,2025/04/28,2909.76,Processing
OR1675,C1446,2022/06/29,5023.20,Out for Delivery
OR1676,C1760,2024/02/19,257316.98,On Hold
OR1677,C1368,2025/04/24,194108.82,Confirmed 
OR1678,C0797,2023/01/21,11242.13,Partially Shipped
OR1679,C0330,2023/11/12,19286.16,Pending
OR168,C0183,2023/02/14,166143.53,Failed
OR1680,C0593,2023/05/13,5937.94,Return
OR1681,C0762,2025/04/05,7419.84,Confirmed 
OR1682,C0379,2022/10/24,69933.44,On Hold
OR1683,C0521,2024/08/01,54277.64,Failed
OR1684,C0446,2024/06/28,1331.59,Failed
OR1685,C0390,2023/12/24,100058.46,Partially Delivered
OR1686,C0347,2022/11/04,6368.46,Return
OR1687,C0019,2023/10/08,12348.22,Confirmed 
OR1688,C0879,2025/04/14,470.82,Delivered
OR1689,C0588,2025/05/15,3871.42,Failed
OR169,C0646,2024/06/06,32520.74,Cancelled
OR1690,C0867,2022/05/02,60157.44,Partially Shipped
OR1691,C1086,2022/05/08,2400.03,On Hold
OR1692,C1674,2022/03/13,4481.64,Out for Delivery
OR1693,C0495,2022/08/28,14796.14,Processing
OR1694,C0430,2023/01/04,1453.76,Failed
OR1695,C0570,2022/02/08,1643.04,Processing
OR1696,C1096,2023/11/18,14827.34,Failed
OR1697,C0461,2023/10/14,362845.28,Failed
OR1698,C1451,2023/04/10,125075.28,Refunded
OR1699,C0325,2024/01/30,1402.38,Cancelled
OR17,C0165,2023/10/04,37413.98,Partially Shipped
OR170,C0131,2024/07/19,12856.95,Refunded
OR1700,C1660,2023/12/20,132794.99,Confirmed 
OR1701,C1429,2024/11/24,1322.50,Pending
OR1702,C0250,2024/08/30,7089.44,Confirmed 
OR1703,C0412,2025/03/16,6126.49,Shipped
OR1704,C0145,2023/08/03,11510.22,Confirmed 
OR1705,C1547,2024/12/27,184835.11,Confirmed 
OR1706,C1848,2025/06/12,16219.10,On Hold
OR1707,C0294,2022/04/21,117.60,Pending
OR1708,C0299,2024/12/23,1454.88,Shipped
OR1709,C0136,2025/01/13,7143.96,Return
OR171,C0296,2024/09/29,15713.67,Return
OR1710,C1775,2022/03/22,2013.76,Delivered
OR1711,C0120,2025/04/11,1463.20,Shipped
OR1712,C0882,2022/11/28,168836.10,Out for Delivery
OR1713,C1006,2022/07/22,48606.56,Out for Delivery
OR1714,C0968,2025/04/08,118550.07,Failed
OR1715,C0182,2023/03/04,81294.92,Cancelled
OR1716,C1616,2023/09/18,395.00,Partially Delivered
OR1717,C1419,2022/02/04,470.82,Confirmed 
OR1718,C0880,2023/07/29,4388.96,Delivered
OR1719,C1953,2022/08/22,21707.28,Return
OR172,C0455,2022/08/26,297061.86,Out for Delivery
OR1720,C0316,2025/02/04,2381.24,Cancelled
OR1721,C0406,2023/10/22,5708.64,Return
OR1722,C0583,2023/08/16,19370.92,Processing
OR1723,C0752,2025/02/03,14972.60,Return
OR1724,C1731,2022/12/08,112095.28,Partially Shipped
OR1725,C1625,2022/03/16,470.82,Refunded
OR1726,C0983,2025/05/10,242460.50,Processing
OR1727,C0318,2024/08/22,8846.46,Confirmed 
OR1728,C0552,2024/12/31,4244.46,Failed
OR1729,C0106,2024/11/13,1779.46,Out for Delivery
OR173,C0114,2024/07/16,5355.84,Failed
OR1730,C1539,2022/08/12,9627.52,Partially Shipped
OR1731,C1051,2022/11/14,11098.28,Out for Delivery
OR1732,C0468,2022/01/06,8973.34,Partially Delivered
OR1733,C0965,2024/05/22,985.41,Refunded
OR1734,C1075,2024/12/17,2014.88,Processing
OR1735,C0483,2022/12/01,70797.64,Partially Delivered
OR1736,C0498,2024/05/22,2088.02,Shipped
OR1737,C0087,2022/04/24,43924.63,Shipped
OR1738,C0420,2024/12/28,55121.17,Return
OR1739,C0654,2023/05/03,646.64,Failed
OR174,C0020,2025/04/23,267004.16,On Hold
OR1740,C0415,2024/11/03,67224.60,Partially Delivered
OR1741,C1786,2024/05/17,16400.37,Partially Delivered
OR1742,C0126,2024/03/26,3279.52,Return
OR1743,C0103,2025/05/27,647.82,Confirmed 
OR1744,C1245,2024/10/23,3405.52,Processing
OR1745,C0983,2022/02/05,1927.88,Pending
OR1746,C0896,2022/11/30,234.82,Partially Shipped
OR1747,C0273,2025/01/15,5663.06,Confirmed 
OR1748,C0393,2023/04/27,240137.32,Refunded
OR1749,C1250,2022/11/01,469.35,Cancelled
OR175,C0395,2022/12/22,7019.10,Delivered
OR1750,C0868,2023/08/13,26272.16,Refunded
OR1751,C0358,2023/07/09,1654.41,Shipped
OR1752,C0439,2023/06/02,8377.79,Return
OR1753,C0180,2024/12/02,1833.59,Processing
OR1754,C1572,2022/10/27,2541.09,Cancelled
OR1755,C0725,2024/04/24,18088.87,Refunded
OR1756,C1338,2023/12/06,2210.88,Confirmed 
OR1757,C1672,2024/06/05,11758.88,Pending
OR1758,C1723,2024/11/23,1172.64,Processing
OR1759,C0599,2024/09/28,4660.92,Failed
OR176,C0295,2025/05/09,9314.92,Failed
OR1760,C0462,2022/03/06,2948.82,Partially Shipped
OR1761,C0763,2024/06/22,11797.64,Shipped
OR1762,C0401,2022/02/16,24872.22,Pending
OR1763,C1911,2022/11/28,29452.04,Partially Shipped
OR1764,C0234,2022/10/25,7895.22,Failed
OR1765,C1003,2022/10/17,235470.77,Processing
OR1766,C0958,2022/11/25,264429.74,Return
OR1767,C0672,2022/02/11,8491.28,Shipped
OR1768,C0429,2023/12/06,27359.70,Partially Shipped
OR1769,C1574,2023/03/24,5996.52,Out for Delivery
OR177,C1173,2023/04/04,73273.28,On Hold
OR1770,C0214,2024/09/14,2357.64,Failed
OR1771,C0845,2022/07/22,207758.00,Confirmed 
OR1772,C0783,2024/01/15,18638.10,Shipped
OR1773,C0640,2024/12/19,7800.04,On Hold
OR1774,C1629,2023/11/03,221.76,Confirmed 
OR1775,C1544,2024/12/31,2004.82,On Hold
OR1776,C0739,2024/01/25,483.00,Return
OR1777,C0799,2024/08/23,102660.00,Out for Delivery
OR1778,C0419,2022/02/01,6494.25,Partially Shipped
OR1779,C0986,2024/04/16,15456.03,Failed
OR178,C0690,2022/07/24,1252.16,Confirmed 
OR1780,C0586,2024/04/29,12318.88,Failed
OR1781,C1040,2023/08/09,55460.00,Delivered
OR1782,C0225,2024/07/13,3417.28,Refunded
OR1783,C0180,2022/07/08,15798.96,Partially Delivered
OR1784,C1964,2023/12/12,543.90,Failed
OR1785,C1768,2025/05/07,781.76,Failed
OR1786,C0056,2024/12/17,1732.59,Cancelled
OR1787,C0391,2025/02/23,5186.10,On Hold
OR1788,C0746,2023/02/18,14095.49,Processing
OR1789,C1520,2025/06/15,13558.20,Confirmed 
OR179,C1761,2022/02/12,13322.04,Partially Delivered
OR1790,C0019,2023/05/15,15276.13,Processing
OR1791,C0536,2025/04/03,5896.46,Out for Delivery
OR1792,C0361,2023/08/02,3315.27,Failed
OR1793,C1020,2023/09/14,18448.74,Return
OR1794,C0862,2022/12/23,3066.67,Partially Shipped
OR1795,C0888,2022/11/12,121849.92,Partially Delivered
OR1796,C0471,2023/09/04,7327.68,Partially Delivered
OR1797,C1660,2023/07/25,407440.50,Delivered
OR1798,C1332,2024/09/20,171961.27,Pending
OR1799,C0856,2024/04/03,13553.48,Partially Delivered
OR18,C1554,2023/05/31,566.40,Delivered
OR180,C1686,2023/08/08,471472.12,Out for Delivery
OR1800,C0887,2025/03/25,77410.60,Refunded
OR1801,C0664,2024/04/15,50443.74,Processing
OR1802,C0107,2024/09/30,3774.82,Processing
OR1803,C1437,2022/09/29,7921.09,Partially Shipped
OR1804,C1938,2024/11/14,17252.77,Processing
OR1805,C1813,2022/11/18,24021.18,Shipped
OR1806,C0204,2025/03/02,108805.44,Pending
OR1807,C0705,2022/04/09,1058.46,Partially Delivered
OR1808,C0252,2022/03/29,2712.82,Partially Shipped
OR1809,C1873,2022/12/20,14417.94,Cancelled
OR181,C0289,2022/06/01,12299.44,Pending
OR1810,C1124,2023/10/04,53037.76,Pending
OR1811,C0436,2022/05/19,153473.86,Pending
OR1812,C0384,2023/08/19,69422.40,Failed
OR1813,C0177,2022/12/20,166248.78,Partially Delivered
OR1814,C1590,2024/05/15,26436.28,Partially Shipped
OR1815,C0577,2025/02/24,56.00,Partially Shipped
OR1816,C0220,2024/09/07,58264.84,Partially Shipped
OR1817,C0385,2025/01/12,116003.62,Out for Delivery
OR1818,C0310,2024/10/27,11575.65,Cancelled
OR1819,C0083,2025/04/01,234.82,Confirmed 
OR182,C0601,2024/09/15,172229.18,Delivered
OR1820,C0991,2023/04/04,81343.95,Delivered
OR1821,C1939,2024/03/08,604.80,Delivered
OR1822,C0335,2023/02/20,72389.42,Out for Delivery
OR1823,C1407,2022/03/16,14171.85,Delivered
OR1824,C0324,2022/10/13,36722.41,Delivered
OR1825,C1627,2023/09/18,7720.52,Partially Shipped
OR1826,C1657,2022/02/01,31857.64,On Hold
OR1827,C0044,2023/09/29,25715.64,Failed
OR1828,C0145,2022/10/23,44798.88,Shipped
OR1829,C0547,2023/12/25,796.50,Partially Shipped
OR183,C1562,2022/07/12,239590.16,Cancelled
OR1830,C1327,2025/03/25,3831.46,Return
OR1831,C1647,2024/03/12,4882.28,Shipped
OR1832,C1827,2024/08/16,337312.50,On Hold
OR1833,C1796,2024/09/25,5069.28,Partially Delivered
OR1834,C0362,2023/06/23,446.88,Pending
OR1835,C0455,2022/10/02,942.82,Confirmed 
OR1836,C1036,2025/01/28,18238.08,Refunded
OR1837,C1643,2022/01/29,999.46,Refunded
OR1838,C1926,2024/11/09,11088.46,Delivered
OR1839,C1489,2024/11/16,59732.16,Shipped
OR184,C0524,2023/04/04,22211.52,On Hold
OR1840,C0032,2023/10/29,126.00,Confirmed 
OR1841,C0434,2022/03/09,14439.66,On Hold
OR1842,C1995,2023/08/06,554.90,Delivered
OR1843,C0908,2022/11/21,2184.58,Processing
OR1844,C0111,2022/07/13,9782.20,Partially Delivered
OR1845,C0084,2023/12/02,501.50,Shipped
OR1846,C0252,2024/02/09,159770.82,Delivered
OR1847,C1766,2022/10/09,9673.64,Delivered
OR1848,C1715,2023/02/15,7058.76,Failed
OR1849,C0459,2023/08/02,5232.43,Delivered
OR185,C1065,2023/09/11,49836.83,Processing
OR1850,C0896,2025/01/23,11491.62,Delivered
OR1851,C0889,2023/06/12,6611.10,Pending
OR1852,C1741,2023/05/22,3912.97,Delivered
OR1853,C1244,2024/07/07,35565.70,Return
OR1854,C0816,2024/03/13,304.44,Partially Delivered
OR1855,C0896,2022/03/08,3694.88,Return
OR1856,C0585,2024/11/23,48969.82,Shipped
OR1857,C0693,2024/07/13,12507.21,Refunded
OR1858,C0217,2024/04/14,12356.91,Partially Shipped
OR1859,C0550,2022/08/13,5453.64,On Hold
OR186,C1695,2023/02/16,7837.76,Return
OR1860,C0388,2022/04/06,52453.05,Failed
OR1861,C0922,2022/06/02,22573.72,Processing
OR1862,C0375,2025/05/30,672.60,Out for Delivery
OR1863,C0498,2022/09/21,24507.04,Confirmed 
OR1864,C0383,2023/01/23,30678.82,Shipped
OR1865,C0793,2022/10/05,305514.36,Failed
OR1866,C1567,2023/10/23,11003.61,Partially Shipped
OR1867,C1135,2023/06/29,417587.70,Refunded
OR1868,C1268,2023/05/04,44130.98,Confirmed 
OR1869,C0146,2024/04/08,3418.46,Delivered
OR187,C0316,2023/11/24,1203.60,Partially Shipped
OR1870,C0323,2024/10/19,1355.82,Shipped
OR1871,C0692,2023/11/26,87846.85,On Hold
OR1872,C0179,2025/05/28,24829.56,Return
OR1873,C1356,2023/09/27,20878.92,Cancelled
OR1874,C0352,2025/04/15,2283.46,Cancelled
OR1875,C1443,2024/09/15,49571.34,Partially Delivered
OR1876,C1964,2022/01/07,96597.92,Cancelled
OR1877,C0365,2022/05/10,232570.92,Partially Shipped
OR1878,C0302,2023/12/01,2059.79,Shipped
OR1879,C0029,2023/03/08,8996.04,Refunded
OR188,C0299,2023/05/06,36933.51,On Hold
OR1880,C0209,2022/08/12,33036.46,Failed
OR1881,C0484,2022/08/20,513.30,Pending
OR1882,C0867,2023/11/19,19067.10,Delivered
OR1883,C1426,2023/03/31,9068.46,Delivered
OR1884,C1812,2024/01/24,883.82,Partially Delivered
OR1885,C0291,2023/11/08,4028.64,Confirmed 
OR1886,C0447,2023/10/30,642.88,Partially Shipped
OR1887,C0811,2025/05/15,30318.92,Pending
OR1888,C0549,2023/03/27,2121.64,Delivered
OR1889,C1427,2022/06/03,26662.46,Confirmed 
OR189,C1602,2023/11/11,21228.20,Pending
OR1890,C0453,2024/04/18,5591.70,Refunded
OR1891,C1922,2024/04/26,5423.28,Cancelled
OR1892,C0739,2023/04/07,4614.10,On Hold
OR1893,C0797,2024/08/19,1450.00,Partially Shipped
OR1894,C0342,2022/09/18,11441.28,Shipped
OR1895,C0290,2022/05/01,88317.44,On Hold
OR1896,C0472,2022/07/17,3085.58,Out for Delivery
OR1897,C0462,2023/05/11,6065.64,Refunded
OR1898,C0294,2023/03/24,3526.28,Processing
OR1899,C1628,2023/02/15,7649.60,Out for Delivery
OR19,C0127,2023/08/22,1380.60,Delivered
OR190,C0186,2023/08/20,14288.96,Partially Delivered
OR1900,C1759,2023/05/08,5426.82,Confirmed 
OR1901,C0730,2022/07/12,34294.43,Processing
OR1902,C0220,2025/04/12,28906.41,Pending
OR1903,C0347,2024/07/29,198285.36,Refunded
OR1904,C0141,2023/08/12,17694.10,Confirmed 
OR1905,C1434,2024/06/02,152216.46,Out for Delivery
OR1906,C0449,2023/12/05,33879.00,Delivered
OR1907,C0625,2022/02/02,13455.84,Failed
OR1908,C0542,2025/02/13,269385.39,Partially Delivered
OR1909,C0450,2022/02/26,2240.82,Processing
OR191,C0326,2024/08/23,252.48,Refunded
OR1910,C0746,2024/07/06,1618.40,Shipped
OR1911,C1649,2025/01/20,8776.98,On Hold
OR1912,C0194,2022/07/02,76779.76,Partially Shipped
OR1913,C0601,2023/07/20,4929.28,Return
OR1914,C0568,2025/04/26,7995.47,Processing
OR1915,C1670,2022/12/09,31020.20,Out for Delivery
OR1916,C0022,2023/11/15,751.50,Pending
OR1917,C1969,2022/12/27,12318.20,On Hold
OR1918,C0505,2023/08/09,7916.52,On Hold
OR1919,C0201,2022/10/13,7412.70,Confirmed 
OR192,C0425,2025/05/07,130264.92,Delivered
OR1920,C0665,2023/02/15,2122.82,Failed
OR1921,C1086,2024/01/21,38928.20,Out for Delivery
